400,0.3802
401,0.3776
402,0.3721
403,0.3679
404,0.3648
405,0.3588
406,0.3568
407,0.3527
408,0.3491
409,0.3453
410,0.3417
411,0.3383
412,0.3347
413,0.3321
414,0.3294
415,0.3277
416,0.3255
417,0.3228
418,0.3202
419,0.3169
420,0.3152
421,0.3146
422,0.3105
423,0.3083
424,0.3045
425,0.3030
426,0.2976
427,0.2945
428,0.2929
429,0.2889
430,0.2853
431,0.2820
432,0.2782
433,0.2768
434,0.2732
435,0.2717
436,0.2697
437,0.2658
438,0.2640
439,0.2612
440,0.2594
441,0.2567
442,0.2533
443,0.2507
444,0.2488
445,0.2462
446,0.2426
447,0.2414
448,0.2389
449,0.2357
450,0.2346
451,0.2312
452,0.2278
453,0.2248
454,0.2224
455,0.2204
456,0.2180
457,0.2149
458,0.2125
459,0.2110
460,0.2096
461,0.2073
462,0.2061
463,0.2043
464,0.2006
465,0.1990
466,0.1970
467,0.1947
468,0.1921
469,0.1906
470,0.1877
471,0.1851
472,0.1832
473,0.1815
474,0.1798
475,0.1780
476,0.1761
477,0.1743
478,0.1733
479,0.1712
480,0.1693
481,0.1674
482,0.1654
483,0.1630
484,0.1613
485,0.1599
486,0.1572
487,0.1558
488,0.1543
489,0.1529
490,0.1506
491,0.1493
492,0.1480
493,0.1464
494,0.1447
495,0.1438
496,0.1421
497,0.1408
498,0.1398
499,0.1384
500,0.1363
501,0.1352
502,0.1341
503,0.1323
504,0.1309
505,0.1292
506,0.1277
507,0.1262
508,0.1250
509,0.1235
510,0.1217
511,0.1203
512,0.1191
513,0.1176
514,0.1165
515,0.1154
516,0.1143
517,0.1128
518,0.1117
519,0.1106
520,0.1093
521,0.1083
522,0.1073
523,0.1057
524,0.1047
525,0.1038
526,0.1026
527,0.1016
528,0.1007
529,0.0999
530,0.0987
531,0.0978
532,0.0970
533,0.0957
534,0.0947
535,0.0939
536,0.0923
537,0.0911
538,0.0899
539,0.0882
540,0.0871
541,0.0860
542,0.0843
543,0.0830
544,0.0820
545,0.0811
546,0.0805
547,0.0799
548,0.0792
549,0.0789
550,0.0786
551,0.0785
552,0.0782
553,0.0780
554,0.0775
555,0.0770
556,0.0766
557,0.0761
558,0.0754
559,0.0746
560,0.0739
561,0.0729
562,0.0724
563,0.0719
564,0.0712
565,0.0708
566,0.0704
567,0.0699
568,0.0695
569,0.0693
570,0.0686
571,0.0682
572,0.0678
573,0.0671
574,0.0666
575,0.0659
576,0.0654
577,0.0649
578,0.0642
579,0.0636
580,0.0631
581,0.0624
582,0.0618
583,0.0615
584,0.0609
585,0.0607
586,0.0605
587,0.0600
588,0.0597
589,0.0593
590,0.0591
591,0.0588
592,0.0586
593,0.0582
594,0.0579
595,0.0577
596,0.0573
597,0.0571
598,0.0568
599,0.0565
600,0.0564
601,0.0561
602,0.0559
603,0.0557
604,0.0553
605,0.0551
606,0.0548
607,0.0540
608,0.0534
