# 16/03/2019 14:06:15
# NanoCalc data
# Original file name: C:\SVA_DATA\StudentProjects\2018_Nathan\PS_160319\PSswelling_16_03_19_371.dat
# Fit Result : Fitness; Thickness 1; Thickness 2; Thickness 3 
# Fit Result : 18.0051649113525; 2; 62; -1
# comment:PS id: 348 slowslow swelling at 13:07
#
# WaveLength; Reflectance; Raw Intensity; Dark Intensity; Reference Intensity
400; 0.377337830532107; 4516.49654094126; 4128.73; 498.3
401; 0.379166629860299; 4667.30805641394; 4281.21; 491.63
402; 0.385418402497471; 4783.20559190309; 4392.47; 487.32
403; 0.404176675612489; 4906.24871568016; 4494.68; 487.45
404; 0.397729416713548; 5021.38711482; 4615.44; 486.53
405; 0.399266077507283; 5213.99233927337; 4790.2; 504
406; 0.404944213662061; 5344.17865643379; 4891.23; 529.04
407; 0.398975993417986; 5462.12666487047; 5004.66; 540.18
408; 0.385541306509465; 5574.70930831008; 5101.67; 575.74
409; 0.387984310430214; 5708.08764079647; 5219.95; 588.19
410; 0.393326038645502; 5884.0916157888; 5376.23; 601.39
411; 0.372297054142346; 5969.28730105988; 5472.62; 619.16
412; 0.372879776973642; 6064.20795166033; 5572.99; 609.24
413; 0.363447843104782; 6139.22361940477; 5656.11; 612.69
414; 0.362044974470058; 6281.55999608678; 5797.98; 613.59
415; 0.357603864270199; 6374.03969074486; 5886.56; 624.16
416; 0.361847836694986; 6466.60723876342; 5971.21; 624.77
417; 0.344047909086267; 6543.05616885128; 6067.74; 628.37
418; 0.342908998399019; 6679.36133511908; 6202.36; 630.58
419; 0.330679586195461; 6776.1163182074; 6310.91; 635.83
420; 0.337331819951555; 6903.33582142016; 6423.12; 641.48
421; 0.333614492652233; 7031.56607929341; 6553.44; 643.92
422; 0.337251426189326; 7215.75902200842; 6719.62; 659.04
423; 0.325106589937556; 7328.88908903541; 6825.99; 690.92
424; 0.32464124730846; 7475.98112633828; 6954.73; 715.03
425; 0.319548354431314; 7620.67100669492; 7100.68; 722.7
426; 0.309662979088731; 7839.35716648106; 7291.52; 783.57
427; 0.314795970937; 8014.43171122276; 7441.53; 803.85
428; 0.3072039982404; 8162.48697972335; 7580.19; 834.93
429; 0.29435364736259; 8287.40456709574; 7715.94; 853.06
430; 0.274579932578587; 8497.47706137616; 7945.72; 880.75
431; 0.269836250764992; 8649.64330712615; 8084.29; 916.06
432; 0.27422611996579; 8771.4823708447; 8199.59; 909.55
433; 0.258108319074599; 8872.18931641918; 8310.91; 946.14
434; 0.262970876893096; 9065.5143718386; 8484.39; 959.16
435; 0.253893815696334; 9163.89148903763; 8602.52; 957.61
436; 0.255058296255018; 9257.78124702975; 8688.3; 964.91
437; 0.250785209479458; 9374.94656111894; 8807.31; 975.92
438; 0.256254819478777; 9557.27816251038; 8973.36; 980.21
439; 0.254727992401444; 9651.92627093906; 9055.15; 1005.5
440; 0.24945703081966; 9758.90325440965; 9166.34; 1017.16
441; 0.248311602119797; 9879.96231052761; 9282.43; 1028.13
442; 0.237964604084995; 10032.9163638318; 9458.75; 1028.56
443; 0.235631861414545; 10142.1401404423; 9583.99; 1007.55
444; 0.217410731375856; 10266.7341299451; 9747.02; 1014.57
445; 0.220678859627934; 10414.613015685; 9884.78; 1016.71
446; 0.22287460760158; 10621.1736981195; 10083.61; 1019.05
447; 0.206536456534078; 10771.3102394495; 10250.15; 1063.82
448; 0.192951226482164; 10932.214624913; 10438.6; 1076.19
449; 0.179836169289642; 11203.8398708149; 10729.27; 1107.78
450; 0.170555953333784; 11382.2448015491; 10918.08; 1140
451; 0.171204869564732; 11589.7852429277; 11119.59; 1148.12
452; 0.171309674921337; 11800.803771114; 11317.34; 1177.39
453; 0.15488557283498; 12107.4929606464; 11649.5; 1231.2
454; 0.147847951716567; 12353.7962479614; 11910.85; 1244.96
455; 0.142654115939213; 12576.6398497122; 12145.22; 1254.26
456; 0.136916815021522; 12815.9451574736; 12401.32; 1253.51
457; 0.131999333572055; 13189.1321874459; 12779.62; 1281.75
458; 0.127753664159494; 13470.4701038576; 13057.99; 1331.39
459; 0.123488437924998; 13705.7540368367; 13298.95; 1355.89
460; 0.111803307857896; 13941.5351808237; 13561.85; 1395.15
461; 0.108205409227917; 14303.6075463201; 13933.24; 1403.55
462; 0.100079843658793; 14492.0027133618; 14137.18; 1451.1
463; 0.0949636861298546; 14691.9984424142; 14347.89; 1480.41
464; 0.0991881493974581; 15069.0490039522; 14697.65; 1526.98
465; 0.100848324552436; 15328.6279003246; 14948.09; 1536.14
466; 0.0876220254457327; 15551.4916330652; 15217.68; 1548.2
467; 0.081608007619081; 15803.9680820766; 15491.31; 1554.34
468; 0.0726596949318346; 16294.2568347672; 16005.76; 1608.14
469; 0.0593995021410525; 16604.9323287948; 16367.5; 1616.28
470; 0.0565499118307478; 16958.1876376478; 16726.43; 1654.44
471; 0.0533971109177938; 17381.4442403816; 17152.92; 1724.85
472; 0.0446396716660751; 18049.8911768892; 17848.48; 1815.49
473; 0.0335824230288686; 18493.5354981607; 18337.26; 1869.44
474; 0.0289481490985971; 18996.3603840434; 18857.85; 1919.08
475; 0.0302637773018659; 19899.5432658043; 19747.25; 2015.09
476; 0.0297479469264336; 20484.7483593857; 20330.81; 2068.81
477; 0.0218679422642705; 21117.2075728693; 21002.14; 2100.32
478; 0.02342439834629; 21878.5536277111; 21749.8; 2190.43
479; 0.0158503992901095; 22946.0547633614; 22855.75; 2266.9
480; 0.0129694181641665; 23719.2220057141; 23642.88; 2338.44
481; 0.0131339073099378; 24466.0349956479; 24387.3; 2377.96
