400,0.4784
401,0.4766
402,0.4720
403,0.4725
404,0.4733
405,0.4713
406,0.4682
407,0.4650
408,0.4637
409,0.4621
410,0.4621
411,0.4606
412,0.4566
413,0.4547
414,0.4532
415,0.4524
416,0.4527
417,0.4486
418,0.4478
419,0.4461
420,0.4450
421,0.4426
422,0.4427
423,0.4427
424,0.4428
425,0.4410
426,0.4370
427,0.4357
428,0.4352
429,0.4326
430,0.4306
431,0.4291
432,0.4286
433,0.4275
434,0.4274
435,0.4259
436,0.4247
437,0.4248
438,0.4241
439,0.4245
440,0.4220
441,0.4217
442,0.4203
443,0.4198
444,0.4205
445,0.4195
446,0.4163
447,0.4160
448,0.4146
449,0.4136
450,0.4130
451,0.4122
452,0.4104
453,0.4094
454,0.4087
455,0.4081
456,0.4083
457,0.4077
458,0.4064
459,0.4041
460,0.4029
461,0.4018
462,0.4024
463,0.4015
464,0.3991
465,0.3983
466,0.3985
467,0.4000
468,0.3993
469,0.3988
470,0.3988
471,0.3969
472,0.3972
473,0.3958
474,0.3947
475,0.3933
476,0.3919
477,0.3906
478,0.3904
479,0.3896
480,0.3891
481,0.3886
482,0.3892
483,0.3894
484,0.3885
485,0.3899
486,0.3888
487,0.3890
488,0.3882
489,0.3879
490,0.3876
491,0.3867
492,0.3859
493,0.3850
494,0.3845
495,0.3835
496,0.3828
497,0.3825
498,0.3809
499,0.3801
500,0.3798
501,0.3794
502,0.3785
503,0.3787
504,0.3790
505,0.3784
506,0.3786
507,0.3790
508,0.3781
509,0.3768
510,0.3770
511,0.3761
512,0.3749
513,0.3744
514,0.3733
515,0.3727
516,0.3728
517,0.3733
518,0.3720
519,0.3719
520,0.3721
521,0.3714
522,0.3711
523,0.3706
524,0.3699
525,0.3692
526,0.3692
527,0.3690
528,0.3689
529,0.3690
530,0.3688
531,0.3684
532,0.3680
533,0.3677
534,0.3672
535,0.3674
536,0.3665
537,0.3656
538,0.3658
539,0.3657
540,0.3661
541,0.3660
542,0.3658
543,0.3649
544,0.3645
545,0.3646
546,0.3632
547,0.3625
548,0.3623
549,0.3621
550,0.3621
551,0.3617
552,0.3621
553,0.3623
554,0.3622
555,0.3626
556,0.3627
557,0.3622
558,0.3615
559,0.3612
560,0.3609
561,0.3604
562,0.3604
563,0.3599
564,0.3598
565,0.3595
566,0.3594
567,0.3593
568,0.3590
569,0.3592
570,0.3584
571,0.3585
572,0.3579
573,0.3575
574,0.3575
575,0.3576
576,0.3572
577,0.3565
578,0.3567
579,0.3565
580,0.3560
581,0.3565
582,0.3563
583,0.3561
584,0.3552
585,0.3548
586,0.3547
587,0.3538
588,0.3531
589,0.3527
590,0.3521
591,0.3520
592,0.3525
593,0.3521
594,0.3516
595,0.3518
596,0.3521
597,0.3523
598,0.3519
599,0.3513
600,0.3507
601,0.3506
602,0.3511
603,0.3511
604,0.3510
605,0.3505
606,0.3503
607,0.3504
608,0.3503
609,0.3504
610,0.3499
611,0.3493
612,0.3490
613,0.3487
614,0.3482
615,0.3480
616,0.3477
617,0.3474
618,0.3467
619,0.3463
620,0.3463
621,0.3461
622,0.3455
623,0.3449
624,0.3448
625,0.3445
626,0.3447
627,0.3451
628,0.3444
629,0.3447
630,0.3454
631,0.3458
632,0.3452
633,0.3457
634,0.3456
